Frame Number, File Size (bytes), File Size (kB)
1215, 341836, 333.82, Right
1216, 325950, 318.31, Left
1216, 350143, 341.93, Right
1217, 290948, 284.12, Left
1217, 314726, 307.34, Right
1218, 294161, 287.26, Left
1218, 311878, 304.56, Right
1219, 298731, 291.72, Left
1219, 316011, 308.60, Right
1220, 322750, 315.18, Left
1220, 365383, 356.81, Right
1221, 342165, 334.14, Left
1221, 370583, 361.89, Right
1222, 309577, 302.32, Left
1222, 332711, 324.91, Right
1223, 344431, 336.35, Left
1223, 384197, 375.19, Right
1224, 354569, 346.25, Left
1224, 381651, 372.70, Right
1225, 360773, 352.31, Left
1225, 380675, 371.75, Right
1226, 365573, 357.00, Left
1226, 395217, 385.95, Right
1227, 369148, 360.49, Left
1227, 403636, 394.17, Right
1228, 380524, 371.60, Left
1228, 407266, 397.72, Right
1229, 387166, 378.09, Left
1229, 415054, 405.32, Right
1230, 385477, 376.44, Left
1230, 420439, 410.58, Right
1231, 322323, 314.76, Left
1231, 330728, 322.97, Right
1232, 270010, 263.68, Left
1232, 259868, 253.77, Right
1233, 255299, 249.31, Left
1233, 273272, 266.86, Right
1234, 272022, 265.64, Left
1234, 276851, 270.36, Right
1235, 253216, 247.28, Left
1235, 267373, 261.10, Right
1236, 277465, 270.96, Left
1236, 276697, 270.21, Right
1237, 290538, 283.72, Left
1237, 281957, 275.34, Right
1238, 281667, 275.06, Left
1238, 293685, 286.80, Right
1239, 296196, 289.25, Left
1239, 303652, 296.53, Right
1240, 292769, 285.90, Left
1240, 310048, 302.78, Right
1241, 288924, 282.15, Left
1241, 295207, 288.28, Right
1242, 270968, 264.61, Left
1242, 289375, 282.59, Right
1243, 296260, 289.31, Left
1243, 281087, 274.49, Right
1244, 301746, 294.67, Left
1244, 306644, 299.45, Right
1245, 304945, 297.79, Left
1245, 320537, 313.02, Right
1246, 278679, 272.14, Left
1246, 304455, 297.31, Right
1247, 308622, 301.38, Left
1247, 333121, 325.31, Right
1248, 313464, 306.11, Left
1248, 319746, 312.25, Right
1249, 302862, 295.76, Left
1249, 313692, 306.33, Right
1250, 316813, 309.38, Left
1250, 324113, 316.51, Right
1251, 303411, 296.29, Left
1251, 311410, 304.11, Right
1252, 293588, 286.70, Left
1252, 301986, 294.90, Right
1253, 298460, 291.46, Left
1253, 314954, 307.57, Right
1254, 270495, 264.15, Left
1254, 292825, 285.96, Right
1255, 274162, 267.73, Left
1255, 284413, 277.74, Right
1256, 279783, 273.22, Left
1256, 290550, 283.74, Right
1257, 297570, 290.59, Left
1257, 311217, 303.92, Right
1258, 250911, 245.03, Left
1258, 261123, 255.00, Right
1259, 226024, 220.72, Left
1259, 232288, 226.84, Right
1260, 306826, 299.63, Left
1260, 326719, 319.06, Right
1261, 352212, 343.95, Left
1261, 374703, 365.92, Right
1262, 361548, 353.07, Left
1262, 387896, 378.80, Right
1263, 312641, 305.31, Left
1263, 332083, 324.29, Right
1264, 363766, 355.24, Left
1264, 388969, 379.85, Right
1266, 376941, 368.10, Left
1266, 402845, 393.40, Right
1267, 369577, 360.91, Left
1267, 394443, 385.19, Right
1268, 374203, 365.43, Left
1268, 397850, 388.52, Right
1269, 327000, 319.33, Left
1269, 342172, 334.15, Right
1270, 284986, 278.30, Left
1270, 285014, 278.33, Right
1271, 270695, 264.35, Left
1271, 293494, 286.61, Right
1272, 307599, 300.38, Left
1272, 326868, 319.20, Right
1273, 300938, 293.88, Left
1273, 328804, 321.09, Right
1275, 360666, 352.21, Left
1275, 382969, 373.99, Right
1276, 366588, 357.99, Left
1276, 389120, 380.00, Right
1277, 363101, 354.59, Left
1277, 383462, 374.47, Right
1278, 284292, 277.62, Left
1278, 293667, 286.78, Right
1279, 256241, 250.23, Left
1279, 264413, 258.21, Right
1280, 281606, 275.00, Left
1280, 296195, 289.25, Right
1281, 273491, 267.08, Left
1281, 271672, 265.30, Right
1282, 280968, 274.38, Left
1282, 294001, 287.11, Right
1283, 290563, 283.75, Left
1283, 302997, 295.89, Right
1284, 266670, 260.41, Left
1284, 276784, 270.29, Right
1285, 276087, 269.61, Left
1285, 284423, 277.75, Right
1286, 271468, 265.10, Left
1286, 291957, 285.11, Right
1287, 286231, 279.52, Left
1287, 297507, 290.53, Right
1288, 286929, 280.20, Left
1288, 294173, 287.27, Right
1289, 305482, 298.32, Left
1289, 313374, 306.02, Right
1290, 305084, 297.93, Left
1290, 331411, 323.64, Right
1291, 344994, 336.90, Left
1291, 356582, 348.22, Right
1292, 340464, 332.48, Left
1292, 365840, 357.26, Right
1293, 306017, 298.84, Left
1293, 315178, 307.79, Right
1294, 333003, 325.19, Left
1294, 343833, 335.77, Right
1295, 326539, 318.88, Left
1295, 335492, 327.62, Right
1296, 324246, 316.64, Left
1296, 334926, 327.07, Right
1297, 308810, 301.57, Left
1297, 318436, 310.97, Right
1298, 346941, 338.80, Left
1298, 360051, 351.61, Right
1299, 335415, 327.55, Left
1299, 346985, 338.85, Right
1300, 331416, 323.64, Left
1300, 342490, 334.46, Right
1301, 325256, 317.63, Left
1301, 339976, 332.00, Right
1302, 334464, 326.62, Left
1302, 341930, 333.91, Right
1303, 307513, 300.30, Left
1303, 332282, 324.49, Right
1304, 292822, 285.95, Left
1304, 312000, 304.68, Right
1305, 308717, 301.48, Left
1305, 327619, 319.94, Right
1306, 265898, 259.66, Left
1306, 275901, 269.43, Right
1307, 278974, 272.43, Left
1307, 285831, 279.13, Right
1308, 279394, 272.84, Left
1308, 300935, 293.88, Right
1309, 289118, 282.34, Left
1309, 310045, 302.77, Right
1310, 270320, 263.98, Left
1310, 291310, 284.48, Right
1311, 266341, 260.09, Left
1311, 273706, 267.29, Right
1312, 214413, 209.38, Left
1312, 230354, 224.95, Right
1319, 226113, 220.81, Left
1319, 234563, 229.06, Right
1329, 191327, 186.84, Left
1329, 198501, 193.84, Right
1341, 186680, 182.30, Left
1341, 192770, 188.25, Right
1353, 219844, 214.69, Left
1353, 234995, 229.48, Right
1361, 247379, 241.58, Left
1361, 261370, 255.24, Right
1367, 308165, 300.94, Left
1367, 319784, 312.28, Right
1368, 323642, 316.05, Left
1368, 334526, 326.68, Right
1369, 320154, 312.65, Left
1369, 336499, 328.61, Right
1370, 322889, 315.32, Left
1370, 342881, 334.84, Right
1371, 300718, 293.66, Left
1371, 305059, 297.90, Right
1372, 295888, 288.95, Left
1372, 292063, 285.21, Right
1373, 304790, 297.64, Left
1373, 312297, 304.97, Right
1374, 313866, 306.50, Left
1374, 325751, 318.11, Right
1375, 317793, 310.34, Left
1375, 337678, 329.76, Right
1376, 334925, 327.07, Left
1376, 352781, 344.51, Right
1377, 254503, 248.53, Left
1377, 263816, 257.63, Right
1378, 249192, 243.35, Left
1378, 259009, 252.93, Right
1379, 295919, 288.98, Left
1379, 313406, 306.06, Right
1380, 297279, 290.31, Left
1380, 321059, 313.53, Right
1381, 263619, 257.44, Left
1381, 284698, 278.02, Right
1382, 291098, 284.27, Left
1382, 310517, 303.23, Right
1383, 304843, 297.69, Left
1383, 323887, 316.29, Right
1384, 306747, 299.55, Left
1384, 324521, 316.91, Right
1385, 300429, 293.38, Left
1385, 318341, 310.87, Right
1386, 301515, 294.44, Left
1386, 318023, 310.56, Right
