Frame Number, File Size (bytes), File Size (kB)
1069, 291369, 284.54, Left
1069, 292906, 286.04, Right
1070, 262166, 256.02, Left
1070, 266242, 260.00, Right
1071, 249287, 243.44, Left
1071, 242619, 236.93, Right
1072, 240423, 234.78, Left
1072, 228225, 222.87, Right
1073, 232282, 226.83, Left
1073, 230983, 225.56, Right
1074, 218217, 213.10, Left
1074, 213526, 208.52, Right
1075, 189434, 184.99, Left
1075, 189212, 184.77, Right
1076, 188292, 183.87, Left
1076, 187486, 183.09, Right
1077, 205705, 200.88, Left
1077, 204184, 199.39, Right
1078, 213073, 208.07, Left
1078, 211227, 206.27, Right
1079, 200305, 195.61, Left
1079, 197430, 192.80, Right
1080, 197983, 193.34, Left
1080, 200614, 195.91, Right
1081, 203069, 198.30, Left
1081, 208253, 203.37, Right
1082, 207163, 202.30, Left
1082, 217820, 212.71, Right
1083, 204719, 199.92, Left
1083, 219873, 214.71, Right
1084, 194097, 189.54, Left
1084, 206340, 201.50, Right
1085, 199003, 194.33, Left
1085, 219822, 214.66, Right
1086, 219588, 214.44, Left
1086, 238753, 233.15, Right
1087, 222850, 217.62, Left
1087, 243560, 237.85, Right
1088, 205601, 200.78, Left
1088, 224087, 218.83, Right
1089, 208002, 203.12, Left
1089, 227987, 222.64, Right
1090, 204259, 199.47, Left
1090, 221435, 216.24, Right
1091, 216802, 211.72, Left
1091, 227259, 221.93, Right
1092, 234447, 228.95, Left
1092, 231092, 225.67, Right
1093, 234821, 229.31, Left
1093, 239661, 234.04, Right
1094, 229116, 223.74, Left
1094, 226990, 221.66, Right
1095, 216157, 211.09, Left
1095, 217280, 212.18, Right
1096, 209581, 204.66, Left
1096, 206075, 201.24, Right
1097, 197810, 193.17, Left
1097, 200645, 195.94, Right
1098, 198896, 194.23, Left
1098, 205107, 200.29, Right
1099, 202179, 197.44, Left
1099, 211731, 206.76, Right
1100, 193369, 188.83, Left
1100, 209418, 204.50, Right
1101, 184842, 180.50, Left
1101, 200150, 195.45, Right
1102, 188797, 184.37, Left
1102, 207699, 202.83, Right
1103, 197218, 192.59, Left
1103, 222675, 217.45, Right
1104, 182413, 178.13, Left
1104, 204545, 199.75, Right
1105, 180087, 175.86, Left
1105, 192218, 187.71, Right
1106, 173972, 169.89, Left
1106, 184642, 180.31, Right
1107, 187399, 183.00, Left
1107, 197177, 192.55, Right
1108, 185899, 181.54, Left
1108, 192058, 187.55, Right
1109, 188457, 184.04, Left
1109, 190657, 186.18, Right
1110, 190413, 185.95, Left
1110, 198599, 193.94, Right
1111, 197956, 193.31, Left
1111, 201914, 197.18, Right
1112, 204225, 199.43, Left
1112, 210606, 205.66, Right
1113, 204160, 199.37, Left
1113, 216352, 211.28, Right
1114, 216319, 211.24, Left
1114, 226611, 221.29, Right
1115, 227517, 222.18, Left
1115, 238017, 232.43, Right
1116, 235306, 229.79, Left
1116, 247606, 241.80, Right
1117, 263876, 257.69, Left
1117, 284395, 277.72, Right
1118, 281445, 274.84, Left
1118, 303664, 296.54, Right
1119, 282803, 276.17, Left
1119, 296573, 289.62, Right
1120, 249927, 244.06, Left
1120, 256581, 250.56, Right
1121, 239232, 233.62, Left
1121, 244240, 238.51, Right
1122, 234990, 229.48, Left
1122, 240586, 234.94, Right
1123, 261434, 255.30, Left
1123, 266809, 260.55, Right
1124, 295532, 288.60, Left
1124, 305334, 298.17, Right
1125, 307569, 300.36, Left
1125, 308047, 300.82, Right
1126, 300937, 293.88, Left
1126, 317215, 309.78, Right
1127, 319458, 311.97, Left
1127, 315636, 308.23, Right
1129, 332818, 325.01, Left
1129, 340157, 332.18, Right
1130, 345638, 337.53, Left
1130, 345684, 337.58, Right
1131, 327433, 319.75, Left
1131, 316935, 309.50, Right
1132, 272431, 266.04, Left
1132, 267248, 260.98, Right
1133, 217950, 212.84, Left
1133, 236759, 231.20, Right
1134, 244854, 239.11, Left
1134, 245970, 240.20, Right
1135, 251481, 245.58, Left
1135, 253840, 247.89, Right
1136, 250433, 244.56, Left
1136, 253593, 247.64, Right
1137, 267602, 261.33, Left
1137, 279933, 273.37, Right
1138, 278999, 272.45, Left
1138, 270477, 264.13, Right
1139, 272626, 266.23, Left
1139, 286725, 280.00, Right
1140, 294552, 287.64, Left
1140, 303822, 296.70, Right
1141, 304871, 297.72, Left
1141, 314900, 307.51, Right
1143, 294950, 288.03, Left
1143, 307418, 300.21, Right
1144, 288675, 281.90, Left
1144, 310187, 302.91, Right
1145, 305203, 298.04, Left
1145, 305771, 298.60, Right
1149, 308480, 301.25, Left
1149, 324579, 316.97, Right
1150, 307334, 300.13, Left
1150, 311780, 304.47, Right
1151, 298177, 291.18, Left
1151, 300349, 293.30, Right
1152, 269590, 263.27, Left
1152, 292961, 286.09, Right
1153, 294209, 287.31, Left
1153, 291790, 284.95, Right
1154, 324142, 316.54, Left
1154, 330556, 322.80, Right
1155, 313924, 306.56, Left
1155, 333445, 325.62, Right
1156, 324632, 317.02, Left
1156, 338197, 330.27, Right
1157, 348499, 340.33, Left
1157, 344074, 336.00, Right
1158, 348910, 340.73, Left
1158, 366978, 358.37, Right
1159, 368526, 359.88, Left
1159, 371686, 362.97, Right
1160, 345922, 337.81, Left
1160, 359763, 351.33, Right
1161, 366840, 358.24, Left
1161, 369667, 361.00, Right
1164, 378734, 369.85, Left
1164, 394313, 385.07, Right
1165, 379123, 370.23, Left
1165, 392660, 383.45, Right
1170, 372369, 363.64, Left
1170, 383690, 374.69, Right
1171, 353048, 344.77, Left
1171, 364967, 356.41, Right
1172, 345168, 337.07, Left
1172, 356479, 348.12, Right
1174, 358992, 350.57, Left
1174, 369591, 360.92, Right
1176, 357584, 349.20, Left
1176, 372103, 363.38, Right
1177, 355008, 346.68, Left
1177, 352192, 343.93, Right
1178, 346671, 338.54, Left
1178, 335753, 327.88, Right
1179, 332592, 324.79, Left
1179, 323096, 315.52, Right
1180, 296000, 289.06, Left
1180, 291409, 284.57, Right
1181, 262583, 256.42, Left
1181, 271460, 265.09, Right
1182, 253990, 248.03, Left
1182, 249410, 243.56, Right
1183, 243510, 237.80, Left
1183, 260454, 254.34, Right
1184, 260879, 254.76, Left
1184, 261477, 255.34, Right
1185, 272673, 266.28, Left
1185, 266573, 260.32, Right
1186, 268125, 261.84, Left
1186, 279127, 272.58, Right
1187, 270319, 263.98, Left
1187, 284787, 278.11, Right
1188, 287572, 280.83, Left
1188, 279261, 272.71, Right
1189, 296133, 289.19, Left
1189, 299603, 292.58, Right
1190, 289723, 282.93, Left
1190, 312189, 304.87, Right
1191, 289026, 282.25, Left
1191, 301719, 294.64, Right
1193, 332155, 324.37, Left
1193, 350222, 342.01, Right
1194, 316907, 309.47, Left
1194, 325057, 317.43, Right
1195, 275403, 268.94, Left
1195, 283077, 276.44, Right
1196, 302395, 295.30, Left
1196, 316618, 309.19, Right
1197, 308534, 301.30, Left
1197, 316085, 308.67, Right
1198, 306835, 299.64, Left
1198, 328727, 321.02, Right
1199, 318899, 311.42, Left
1199, 332281, 324.49, Right
1200, 314696, 307.32, Left
1200, 342856, 334.82, Right
1201, 350331, 342.12, Left
1201, 343743, 335.68, Right
1202, 333198, 325.38, Left
1202, 342650, 334.61, Right
1203, 334950, 327.09, Left
1203, 339889, 331.92, Right
1207, 269916, 263.58, Left
1207, 268281, 261.99, Right
1212, 257976, 251.92, Left
1212, 263867, 257.68, Right
1217, 254440, 248.47, Left
1217, 266779, 260.52, Right
1222, 329778, 322.04, Left
1222, 341474, 333.47, Right
1226, 293758, 286.87, Left
1226, 318753, 311.28, Right
1230, 338861, 330.91, Left
1230, 353901, 345.60, Right
1232, 316814, 309.38, Left
1232, 345682, 337.58, Right
1236, 337820, 329.90, Left
1236, 357810, 349.42, Right
1240, 350409, 342.19, Left
1240, 385704, 376.66, Right
1241, 345824, 337.71, Left
1241, 368634, 359.99, Right
1242, 339703, 331.74, Left
1242, 371855, 363.13, Right
1243, 319497, 312.00, Left
1243, 356396, 348.04, Right
1244, 295394, 288.47, Left
1244, 328574, 320.87, Right
1245, 293644, 286.76, Left
1245, 322255, 314.70, Right
1246, 286247, 279.53, Left
1246, 298973, 291.96, Right
1247, 271264, 264.90, Left
1247, 273298, 266.89, Right
1248, 254044, 248.08, Left
1248, 272896, 266.50, Right
1249, 277484, 270.98, Left
1249, 288182, 281.42, Right
1250, 301011, 293.95, Left
1250, 317848, 310.39, Right
1251, 313781, 306.42, Left
1251, 332742, 324.94, Right
1252, 300347, 293.30, Left
1252, 339216, 331.26, Right
1253, 316793, 309.36, Left
1253, 343908, 335.84, Right
1254, 327054, 319.38, Left
1254, 347528, 339.38, Right
1255, 333274, 325.46, Left
1255, 351373, 343.13, Right
1256, 338936, 330.99, Left
1256, 357907, 349.51, Right
1257, 343086, 335.04, Left
1257, 372152, 363.42, Right
1258, 362990, 354.48, Left
1258, 380769, 371.84, Right
1259, 337268, 329.36, Left
1259, 350453, 342.23, Right
1260, 353136, 344.85, Left
1260, 370553, 361.86, Right
1261, 339277, 331.32, Left
1261, 363692, 355.16, Right
1262, 337184, 329.28, Left
1262, 362791, 354.28, Right
1263, 302406, 295.31, Left
1263, 331022, 323.26, Right
1264, 317250, 309.81, Left
1264, 329651, 321.92, Right
1265, 331188, 323.42, Left
1265, 357170, 348.79, Right
1266, 332553, 324.75, Left
1266, 351620, 343.37, Right
1269, 342030, 334.01, Left
1269, 351425, 343.18, Right
1271, 339534, 331.57, Left
1271, 357814, 349.42, Right
1272, 315197, 307.80, Left
1272, 328447, 320.74, Right
1276, 351661, 343.41, Left
1276, 366053, 357.47, Right
1277, 340562, 332.58, Left
1277, 351143, 342.91, Right
1278, 278780, 272.24, Left
1278, 283599, 276.95, Right
1279, 252559, 246.63, Left
1279, 258151, 252.10, Right
1280, 300550, 293.50, Left
1280, 315470, 308.07, Right
1281, 301644, 294.57, Left
1281, 315869, 308.46, Right
1282, 311821, 304.51, Left
1282, 314034, 306.67, Right
1283, 290385, 283.57, Left
1283, 288320, 281.56, Right
1284, 281778, 275.17, Left
1284, 274460, 268.02, Right
1285, 280012, 273.44, Left
1285, 285809, 279.11, Right
1286, 274550, 268.11, Left
1286, 280687, 274.10, Right
1287, 257792, 251.75, Left
1287, 263620, 257.44, Right
1288, 265155, 258.94, Left
1288, 272485, 266.09, Right
1289, 257348, 251.31, Left
1289, 259457, 253.37, Right
1290, 253520, 247.57, Left
1290, 259964, 253.87, Right
1291, 269844, 263.51, Left
1291, 273691, 267.27, Right
1292, 265563, 259.33, Left
1292, 260919, 254.80, Right
1293, 251462, 245.56, Left
1293, 250092, 244.23, Right
1294, 262110, 255.96, Left
1294, 259001, 252.93, Right
1295, 274559, 268.12, Left
1295, 275976, 269.50, Right
1296, 251957, 246.05, Left
1296, 272539, 266.15, Right
1297, 264986, 258.77, Left
1297, 261806, 255.66, Right
1298, 250510, 244.63, Left
1298, 268285, 261.99, Right
1299, 262748, 256.58, Left
1299, 256076, 250.07, Right
1300, 233600, 228.12, Left
1300, 236560, 231.01, Right
1301, 218131, 213.01, Left
1301, 232564, 227.11, Right
1302, 237049, 231.49, Left
1302, 241576, 235.91, Right
1303, 241441, 235.78, Left
1303, 240799, 235.15, Right
1304, 241605, 235.94, Left
1304, 237885, 232.30, Right
1305, 246628, 240.84, Left
1305, 241100, 235.44, Right
1306, 235980, 230.44, Left
1306, 242230, 236.55, Right
1307, 237867, 232.29, Left
1307, 244662, 238.92, Right
1308, 243817, 238.10, Left
1308, 250096, 244.23, Right
1309, 232895, 227.43, Left
1309, 234356, 228.86, Right
1310, 229459, 224.08, Left
1310, 227460, 222.12, Right
1311, 233805, 228.32, Left
1311, 231464, 226.03, Right
1312, 244292, 238.56, Left
1312, 243706, 237.99, Right
1313, 241598, 235.93, Left
1313, 254689, 248.71, Right
1314, 259917, 253.82, Left
1314, 261778, 255.64, Right
1315, 256491, 250.47, Left
1315, 255208, 249.22, Right
1316, 245802, 240.04, Left
1316, 242357, 236.67, Right
1317, 232892, 227.43, Left
1317, 235737, 230.21, Right
1318, 217274, 212.18, Left
1318, 237883, 232.30, Right
1319, 228513, 223.15, Left
1319, 242331, 236.65, Right
1320, 243289, 237.58, Left
1320, 256687, 250.67, Right
1321, 240630, 234.99, Left
1321, 253529, 247.58, Right
1323, 276464, 269.98, Left
1323, 291271, 284.44, Right
1324, 261924, 255.78, Left
1324, 275003, 268.55, Right
1325, 281154, 274.56, Left
1325, 299064, 292.05, Right
1326, 246702, 240.91, Left
1326, 262200, 256.05, Right
1327, 254837, 248.86, Left
1327, 269343, 263.03, Right
1328, 246357, 240.58, Left
1328, 257303, 251.27, Right
1329, 246440, 240.66, Left
1329, 259132, 253.05, Right
1330, 274243, 267.81, Left
1330, 292604, 285.74, Right
1331, 256790, 250.77, Left
1331, 274829, 268.38, Right
1332, 258213, 252.16, Left
1332, 280201, 273.63, Right
1333, 247230, 241.43, Left
1333, 248447, 242.62, Right
1334, 253694, 247.74, Left
1334, 272676, 266.28, Right
1336, 270549, 264.20, Left
1336, 279681, 273.12, Right
1337, 280257, 273.68, Left
1337, 301737, 294.66, Right
1338, 270595, 264.25, Left
1338, 289454, 282.66, Right
1340, 273625, 267.21, Left
1340, 288615, 281.85, Right
1342, 290098, 283.29, Left
1342, 315496, 308.10, Right
1343, 293132, 286.26, Left
1343, 319320, 311.83, Right
1347, 296194, 289.25, Left
1347, 323414, 315.83, Right
1348, 293126, 286.25, Left
1348, 315255, 307.86, Right
1349, 263598, 257.41, Left
1349, 266696, 260.44, Right
1350, 247011, 241.22, Left
1350, 254094, 248.13, Right
1351, 240482, 234.84, Left
1351, 250087, 244.22, Right
1352, 265368, 259.14, Left
1352, 282114, 275.50, Right
1353, 236360, 230.82, Left
1353, 250982, 245.09, Right
1354, 236730, 231.18, Left
1354, 257186, 251.15, Right
1355, 248480, 242.65, Left
1355, 267884, 261.60, Right
1356, 245515, 239.76, Left
1356, 269926, 263.59, Right
1357, 240537, 234.89, Left
1357, 260566, 254.45, Right
1358, 235696, 230.17, Left
1358, 256412, 250.40, Right
1359, 225393, 220.11, Left
1359, 239216, 233.60, Right
1360, 229892, 224.50, Left
1360, 242338, 236.65, Right
1361, 234063, 228.57, Left
1361, 247200, 241.40, Right
1362, 239074, 233.47, Left
1362, 246474, 240.69, Right
1363, 256923, 250.90, Left
1363, 264688, 258.48, Right
1364, 258695, 252.63, Left
1364, 263804, 257.62, Right
1365, 240874, 235.22, Left
1365, 240905, 235.25, Right
1366, 248276, 242.45, Left
1366, 247136, 241.34, Right
1367, 263571, 257.39, Left
1367, 261507, 255.37, Right
1368, 245217, 239.46, Left
1368, 244365, 238.63, Right
1369, 231241, 225.82, Left
1369, 233928, 228.44, Right
1370, 218591, 213.46, Left
1370, 223325, 218.09, Right
1371, 217821, 212.71, Left
1371, 222159, 216.95, Right
1372, 247075, 241.28, Left
1372, 254935, 248.95, Right
1373, 248471, 242.64, Left
1373, 255240, 249.25, Right
1374, 225947, 220.65, Left
1374, 233866, 228.38, Right
1375, 231762, 226.33, Left
1375, 240018, 234.39, Right
1376, 237645, 232.07, Left
1376, 240218, 234.58, Right
1377, 245805, 240.04, Left
1377, 253708, 247.76, Right
1378, 254327, 248.36, Left
1378, 254927, 248.95, Right
1379, 248562, 242.73, Left
1379, 260384, 254.28, Right
1380, 246453, 240.67, Left
1380, 257963, 251.91, Right
1381, 232223, 226.78, Left
1381, 240777, 235.13, Right
1382, 220260, 215.09, Left
1382, 226177, 220.87, Right
1383, 228936, 223.57, Left
1383, 247208, 241.41, Right
1384, 249733, 243.87, Left
1384, 258923, 252.85, Right
1385, 247006, 241.21, Left
1385, 252757, 246.83, Right
1386, 245388, 239.63, Left
1386, 254765, 248.79, Right
1387, 239291, 233.68, Left
1387, 257696, 251.65, Right
1388, 264575, 258.37, Left
1388, 274062, 267.63, Right
1389, 267484, 261.21, Left
1389, 274107, 267.68, Right
1390, 273246, 266.84, Left
1390, 286204, 279.49, Right
1391, 279498, 272.94, Left
1391, 294465, 287.56, Right
1392, 293784, 286.89, Left
1392, 304969, 297.82, Right
1393, 268832, 262.53, Left
1393, 294168, 287.27, Right
1394, 278418, 271.89, Left
1394, 278373, 271.84, Right
1395, 267024, 260.76, Left
1395, 283543, 276.89, Right
1396, 259198, 253.12, Left
1396, 276599, 270.11, Right
1397, 245181, 239.43, Left
1397, 273573, 267.16, Right
1398, 251163, 245.27, Left
1398, 270310, 263.97, Right
1399, 234778, 229.27, Left
1399, 257319, 251.28, Right
1400, 219614, 214.46, Left
1400, 235611, 230.08, Right
1401, 222849, 217.62, Left
1401, 248496, 242.67, Right
1402, 229976, 224.58, Left
1402, 240075, 234.44, Right
1403, 233662, 228.18, Left
1403, 250230, 244.36, Right
1404, 225088, 219.81, Left
1404, 239082, 233.47, Right
1405, 229204, 223.83, Left
1405, 230964, 225.55, Right
1406, 227932, 222.58, Left
1406, 229386, 224.00, Right
1407, 221649, 216.45, Left
1407, 246894, 241.10, Right
1408, 232338, 226.89, Left
1408, 258580, 252.51, Right
1409, 240147, 234.51, Left
1409, 252776, 246.85, Right
1410, 258422, 252.36, Left
1410, 270205, 263.87, Right
1411, 281578, 274.97, Left
1411, 304159, 297.03, Right
1412, 264836, 258.62, Left
1412, 283903, 277.24, Right
1413, 294864, 287.95, Left
1413, 316871, 309.44, Right
1414, 295551, 288.62, Left
1414, 317685, 310.23, Right
1415, 296996, 290.03, Left
1415, 314939, 307.55, Right
1416, 284051, 277.39, Left
1416, 315699, 308.29, Right
1417, 309067, 301.82, Left
1417, 317548, 310.10, Right
1418, 302881, 295.78, Left
1418, 325979, 318.33, Right
1419, 293067, 286.19, Left
1419, 314534, 307.16, Right
1420, 286837, 280.11, Left
1420, 307186, 299.98, Right
1421, 258376, 252.32, Left
1421, 276059, 269.58, Right
1422, 255899, 249.90, Left
1422, 274987, 268.54, Right
1423, 262316, 256.16, Left
1423, 282831, 276.20, Right
1424, 267655, 261.38, Left
1424, 286196, 279.48, Right
1425, 288680, 281.91, Left
1425, 296851, 289.89, Right
1426, 278190, 271.66, Left
1426, 303520, 296.40, Right
1427, 286161, 279.45, Left
1427, 299331, 292.31, Right
1428, 280797, 274.21, Left
1428, 283382, 276.74, Right
1429, 264619, 258.41, Left
1429, 277187, 270.69, Right
1430, 259385, 253.30, Left
1430, 267845, 261.56, Right
1431, 247233, 241.43, Left
1431, 245431, 239.67, Right
1432, 229519, 224.13, Left
1432, 248934, 243.09, Right
1433, 237379, 231.81, Left
1433, 241616, 235.95, Right
1434, 257192, 251.16, Left
1434, 261511, 255.38, Right
1435, 275066, 268.61, Left
1435, 279627, 273.07, Right
1436, 291851, 285.01, Left
1436, 299491, 292.47, Right
1437, 292449, 285.59, Left
1437, 301731, 294.65, Right
1438, 287802, 281.05, Left
1438, 292095, 285.24, Right
1439, 259087, 253.01, Left
1439, 261419, 255.29, Right
1440, 295501, 288.57, Left
1440, 300251, 293.21, Right
1441, 312063, 304.74, Left
1441, 324006, 316.41, Right
1442, 313255, 305.91, Left
1442, 324721, 317.11, Right
1444, 322184, 314.63, Left
1444, 339720, 331.75, Right
1445, 323388, 315.80, Left
1445, 339318, 331.36, Right
1446, 316068, 308.66, Left
1446, 334904, 327.05, Right
1447, 292479, 285.62, Left
1447, 291204, 284.37, Right
1451, 328076, 320.38, Left
1451, 330819, 323.06, Right
1455, 286540, 279.82, Left
1455, 288732, 281.96, Right
1459, 333204, 325.39, Left
1459, 331412, 323.64, Right
1460, 298397, 291.40, Left
1460, 292213, 285.36, Right
1464, 350982, 342.75, Left
1464, 358872, 350.46, Right
1467, 349381, 341.19, Left
1467, 358635, 350.22, Right
1468, 346411, 338.29, Left
1468, 359433, 351.00, Right
1469, 296590, 289.63, Left
1469, 302421, 295.33, Right
1473, 300400, 293.35, Left
1473, 296975, 290.01, Right
1477, 246877, 241.09, Left
1477, 247007, 241.21, Right
1481, 271028, 264.67, Left
1481, 277351, 270.85, Right
1485, 265248, 259.03, Left
1485, 285113, 278.43, Right
1490, 302880, 295.78, Left
1490, 323158, 315.58, Right
1494, 259232, 253.15, Left
1494, 278167, 271.64, Right
1495, 264769, 258.56, Left
1495, 262638, 256.48, Right
1496, 269289, 262.97, Left
1496, 279868, 273.30, Right
1497, 260362, 254.25, Left
1497, 267225, 260.96, Right
1498, 258696, 252.63, Left
1498, 271547, 265.18, Right
1499, 266697, 260.44, Left
1499, 279203, 272.65, Right
1500, 276111, 269.63, Left
1500, 294083, 287.19, Right
1501, 293058, 286.18, Left
1501, 318282, 310.82, Right
1502, 294403, 287.50, Left
1502, 313709, 306.35, Right
1503, 234726, 229.22, Left
1503, 255364, 249.37, Right
1504, 251879, 245.97, Left
1504, 281843, 275.23, Right
1505, 252167, 246.25, Left
1505, 287325, 280.59, Right
1506, 262472, 256.32, Left
1506, 273802, 267.38, Right
1507, 265582, 259.35, Left
1507, 265564, 259.33, Right
1508, 246256, 240.48, Left
1508, 262059, 255.91, Right
1509, 227071, 221.74, Left
1509, 235880, 230.35, Right
1510, 294336, 287.43, Left
1510, 311634, 304.33, Right
1511, 291414, 284.58, Left
1511, 310701, 303.41, Right
1512, 276634, 270.15, Left
1512, 295431, 288.50, Right
1513, 263788, 257.60, Left
1513, 274409, 267.97, Right
1514, 283202, 276.56, Left
1514, 297809, 290.82, Right
1515, 295099, 288.18, Left
1515, 312184, 304.86, Right
1516, 281319, 274.72, Left
1516, 291639, 284.80, Right
1517, 307605, 300.39, Left
1517, 323322, 315.74, Right
1518, 317679, 310.23, Left
1518, 344797, 336.71, Right
1520, 351002, 342.77, Left
1520, 375650, 366.84, Right
1521, 343825, 335.76, Left
1521, 366137, 357.55, Right
1524, 316072, 308.66, Left
1524, 343771, 335.71, Right
1527, 351793, 343.54, Left
1527, 378398, 369.52, Right
1528, 331785, 324.00, Left
1528, 354158, 345.85, Right
1529, 331803, 324.02, Left
1529, 350945, 342.71, Right
1530, 302265, 295.18, Left
1530, 320320, 312.81, Right
1531, 230201, 224.80, Left
1531, 241711, 236.04, Right
1536, 384107, 375.10, Left
1536, 407482, 397.93, Right
1538, 386262, 377.20, Left
1538, 409553, 399.95, Right
1539, 385962, 376.91, Left
1539, 394732, 385.48, Right
1540, 334122, 326.29, Left
1540, 329598, 321.87, Right
1541, 303786, 296.66, Left
1541, 329351, 321.63, Right
1542, 283569, 276.92, Left
1542, 313748, 306.39, Right
1543, 283443, 276.79, Left
1543, 302117, 295.03, Right
1544, 257242, 251.21, Left
1544, 272027, 265.65, Right
1545, 269826, 263.50, Left
1545, 272499, 266.11, Right
1546, 275267, 268.81, Left
1546, 286068, 279.36, Right
1547, 267140, 260.87, Left
1547, 276948, 270.45, Right
1548, 261659, 255.52, Left
1548, 270695, 264.35, Right
1549, 266004, 259.76, Left
1549, 272685, 266.29, Right
1550, 258983, 252.91, Left
1550, 275559, 269.10, Right
1551, 259942, 253.84, Left
1551, 276076, 269.60, Right
1552, 274322, 267.89, Left
1552, 279933, 273.37, Right
1553, 281578, 274.97, Left
1553, 293627, 286.74, Right
1554, 284353, 277.68, Left
1554, 294235, 287.33, Right
1555, 270135, 263.80, Left
1555, 273019, 266.62, Right
1556, 272752, 266.35, Left
1556, 261343, 255.21, Right
1557, 257939, 251.89, Left
1557, 268057, 261.77, Right
1558, 261035, 254.91, Left
1558, 278544, 272.01, Right
1559, 280317, 273.74, Left
1559, 287266, 280.53, Right
1560, 282514, 275.89, Left
1560, 286432, 279.71, Right
1561, 278734, 272.20, Left
1561, 283413, 276.77, Right
1562, 283949, 277.29, Left
1562, 292047, 285.20, Right
1563, 291326, 284.49, Left
1563, 301786, 294.71, Right
1564, 309342, 302.09, Left
1564, 321976, 314.42, Right
1565, 290972, 284.15, Left
1565, 300044, 293.01, Right
1566, 314794, 307.41, Left
1566, 329530, 321.80, Right
1571, 331091, 323.33, Left
1571, 341314, 333.31, Right
1574, 331714, 323.93, Left
1574, 343809, 335.75, Right
1575, 327397, 319.72, Left
1575, 331895, 324.11, Right
1576, 287105, 280.37, Left
1576, 304185, 297.05, Right
1577, 256667, 250.65, Left
1577, 276459, 269.97, Right
1579, 293235, 286.36, Left
1579, 303470, 296.35, Right
1583, 305316, 298.16, Left
1583, 319276, 311.79, Right
1586, 309832, 302.57, Left
1586, 321749, 314.20, Right
1587, 284719, 278.04, Left
1587, 296207, 289.26, Right
1588, 266124, 259.88, Left
1588, 273727, 267.31, Right
1589, 246476, 240.69, Left
1589, 254568, 248.60, Right
1590, 220911, 215.73, Left
1590, 226586, 221.27, Right
1591, 220131, 214.97, Left
1591, 228262, 222.91, Right
1592, 223406, 218.16, Left
1592, 231307, 225.88, Right
1593, 207877, 203.00, Left
1593, 225384, 220.10, Right
1594, 218270, 213.15, Left
1594, 217493, 212.39, Right
1595, 224041, 218.79, Left
1595, 231389, 225.96, Right
1596, 243593, 237.88, Left
1596, 253148, 247.21, Right
1597, 242453, 236.77, Left
1597, 252841, 246.91, Right
1598, 261100, 254.98, Left
1598, 277916, 271.40, Right
1601, 287247, 280.51, Left
1601, 302585, 295.49, Right
1602, 295690, 288.75, Left
1602, 308266, 301.04, Right
1603, 272986, 266.58, Left
1603, 274539, 268.10, Right
1606, 295059, 288.14, Left
1606, 303780, 296.66, Right
1607, 300995, 293.94, Left
1607, 302588, 295.49, Right
1612, 306769, 299.57, Left
1612, 313422, 306.07, Right
